weaponDetailId,WEAPON_ID,WEAPON_TYPE_ID,MANUFACTURE_DETAILS_MAKE,MANUFACTURE_DETAILS_MODEL,MANUFACTURE_DETAILS_SERIAL_NO,BARREL_QUANTITY,BARREL_UNIT,BARREL_VALUE,CALIBRE,MAG_CAP,OVERALL_LENGTH_QUANTITY,OVERALL_LENGTH_UNIT,OVERALL_LENGTH_VALUE,IS_CORRECT,CHANGES,DATE_RETURNED,DETAILS,QUANTITY,IS_MARKED_FOR_TRANSFER,DB_INSERT_DATE,DB_UPDATE_DATE,DB_UPDATE_AGENT,DB_UPDATE_CASE_ID,WEAPON_REGISTRATION_NUMBER,DB_UPDATE_PC_NUMBER,DB_UPDATE_IP_ADDRESS,DB_UPDATE_SESSION_ID,CATEGORY_CHOICE_CODE,ACTION_CHOICE_CODE,TYPE_CHOICE_CODE,DESCRIPTION_CHOICE_CODE
191165032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:26.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40:01.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40:01.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41:52.2,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41:52.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:18.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35:18.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:10.1,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:10.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54:16.1,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54:16.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,07:23.8,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,07:24.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12:25.1,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12:25.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14:12.2,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14:12.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:02.7,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:03.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49:17.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49:17.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,09:48.7,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,09:49.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:13.6,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50:13.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:40.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18:40.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56:07.6,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56:07.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11:24.1,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11:24.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:45.9,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:46.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:45.1,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39:45.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41:49.6,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41:50.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54:46.2,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54:46.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:32.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:32.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:36.6,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32:37.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,09:53.5,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,09:53.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,09:53.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12:19.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15:40.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20:21.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26:32.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:22.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41:56.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48:51.9,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48:52.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52:20.4,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52:20.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52:20.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52:21.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54:11.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:54.1,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:54.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:54.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:54.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:54.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,04:53.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,06:21.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,08:25.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12:04.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17:59.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24:49.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26:17.8,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26:18.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26:23.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:00.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:41.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:41.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:41.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:41.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31:42.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:33.2,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36:33.5,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38:23.2,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38:23.7,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:02.9,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:03.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:03.4,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:03.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45:04.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51:47.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51:47.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51:38.8,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51:39.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59:00.7,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59:01.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:42.3,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,03:42.6,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11:47.6,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11:48.0,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19:53.8,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19:54.3,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:28.0,NULL,NULL,NULL,1323270,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:28.1,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:28.2,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:28.8,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191165136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46:28.9,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL
